text,label
"['view', 'following', 'arise', 'determination', 'thereon', 'stated']",PREMISE
"['whether', 'accused', 'bail']",PREMISE
"['per', 'final', 'order']",CONCLUSION
"['perusal', 'contents', 'clearly', 'marriage', 'deceased', 'applicant']",PREMISE
"['accused', 'used', 'consuming', 'liquor', 'coming', 'home', 'late']",PREMISE
"['accused', 'used', 'quarrel']",PREMISE
"['deceased', 'used', 'inform', 'fact', 'complainant', 'family', 'telephone']",PREMISE
"['complainant', 'given', 'understanding', 'accused', 'time', 'change', 'behaviour']",PREMISE
"['accused', 'used', 'suspect', 'character', 'also', 'deceased', 'accused']",PREMISE
"['p', 'deceased', 'mother', 'informed', 'accused', 'fed', 'life']",PREMISE
"['time', 'mother', 'gave', 'understanding', 'morning', 'complainant', 'received', 'information', 'deceased', 'suicide', 'hanging']",PREMISE
"['contents', 'clearly', 'reveal', 'soon', 'death', 'mother', 'accused']",PREMISE
"['also', 'worth', 'marriage', 'deceased', 'accused', 'suicide', 'e', 'within', 'date', 'marriage']",PREMISE
"['investigation', 'progress']",PREMISE
"['involvement', 'accused', 'question']",PREMISE
"['apprehension', 'prosecution', 'well', 'act', 'accused', 'person']",PREMISE
"['considering', 'considering', 'nature', 'gravity', 'role', 'accused', 'question', 'view']",PREMISE
"['fit', 'case', 'exhaust', 'judicial', 'discretion', 'bail']",CONCLUSION
"['desirable', 'release', 'applicant', 'accused', 'bail']",CONCLUSION
"['following', 'order']",CONCLUSION
"['accused', 'applicant', 'accused', 'also', 'servant', 'made', 'demand', 'bribe', 'amount', 'original', 'complainant', 'therefore', 'following', 'due', 'procedure', 'caught', 'applicant', 'accused', 'bribe', 'amount']",PREMISE
"['learned', 'counsel', 'accused', 'practically', 'investigation', 'therefore', 'custodial', 'interrogation', 'accused', 'necessary']",PREMISE
['bail'],CONCLUSION
"['hand', 'learned', 'investigation', 'yet', 'accused', 'bail', 'possibility', 'prosecution', 'evidence']",PREMISE
"['bail', 'application']",CONCLUSION
"['police', 'prima', 'applicant', 'accused']",PREMISE
"['made', 'demand', 'bribe', 'amount', 'original', 'complainant', 'mutation', 'entry', 'therefore', 'complainant', 'carried', 'raid', 'caught', 'applicant', 'accused', 'bribe', 'amount']",PREMISE
"['practically', 'investigation', 'therefore', 'custodial', 'interrogation', 'applicant', 'accused', 'necessary', 'considering', 'view', 'present', 'accused', 'bail', 'certain', 'prejudice', 'prosecution']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['learned', 'applied', 'permission', 'banner', 'fee', 'thereof', 'still', 'informant', 'banner', 'public', 'place']",PREMISE
"['conduct', 'superior']",PREMISE
"['aggrieved', 'thereby', 'present', 'lodged']",PREMISE
"['learned', 'took', 'law', 'informant', 'discharging', 'official', 'duty']",PREMISE
"['thus', 'deserve', 'arrest', 'bail']",PREMISE
"['going', 'copy', 'evident', 'informant', 'duty', 'following', 'verify', 'restrict', 'authorized', 'flex', 'accused', 'display', 'flex', 'banner', 'within', 'jurisdiction']",PREMISE
"['view', 'role']",PREMISE
"['said', 'conduct', 'notwithstanding', 'requisite', 'fee', 'still', 'permitted', 'display', 'flex', 'much', 'less', 'permission', 'therefor']",PREMISE
"['learned', 'vehemently', 'verify', 'deal', 'authorized', 'flex']",PREMISE
"['informant', 'supposed', 'verify', 'even']",PREMISE
"['day', 'informant']",PREMISE
"['thereof', 'record']",PREMISE
"['juncture', 'taken', 'account', 'negate', 'contents', 'fact', 'constitute']",PREMISE
"['learned', 'criminal']",PREMISE
"['learned', 'applicant', 'upon', 'mere', 'criminal', 'sufficient', 'reject', 'bail']",PREMISE
"['duty', 'find', 'role', 'accused', 'report', 'possibility', 'away', 'jurisdiction']",PREMISE
"['considering', 'timing', 'going', 'informant', 'public', 'officer', 'authority', 'nothing', 'amiss', 'therein']",PREMISE
"['police', 'officer', 'ignore', 'irregular', 'unauthorized', 'display', 'flex', 'whereby', 'main']",PREMISE
"['tendency', 'days', 'rising', 'needs', 'dealt', 'law']",PREMISE
['order'],CONCLUSION
"['learned', 'applicant', 'since', 'breathe', 'analyzer', 'hygiene', 'police', 'make', 'police', 'accused', 'since', 'behind', 'bar']",PREMISE
"['period', 'maximum', 'investigation', 'could']",PREMISE
"['learned', 'role', 'applicant', 'commission']",PREMISE
['possibility'],PREMISE
"['conspicuous', 'accused', 'test', 'breathe', 'analysis', 'suspected', 'drunk', 'drive']",PREMISE
"['accused', 'get', 'furious', 'informant']",PREMISE
"['obviously', 'role']",PREMISE
"['however', 'since', 'accused', 'judicial', 'custody']",PREMISE
"['learned', 'applicant', 'delay', 'five', 'lodging']",PREMISE
"['however', 'footage', 'police', 'since', 'police', 'accused']",PREMISE
"['considering', 'nature', 'criminal', 'since', 'ten', 'days', 'applicant', 'behind', 'bar', 'got', 'necessary', 'lesson', 'behave', 'public', 'maximum', 'investigation', 'view', 'applicant', 'conditional', 'bail']",CONCLUSION
['order'],CONCLUSION
"['nothing', 'custody', 'present']",PREMISE
"['record', 'contending', 'informant', 'taking', 'treatment', 'immediately', 'hospital']",PREMISE
"['basis', 'report', 'lodged', 'applicant']",PREMISE
"['considering', 'nature', 'applicant', 'opinion', 'anticipatory', 'bail']",PREMISE
"['however', 'interest', 'prosecution', 'imposing', 'certain']",CONCLUSION
"['thus', 'following', 'order']",CONCLUSION
"['learned', 'advocate', 'applicant']",PREMISE
"['crime', 'court', 'today', 'ad', 'interim', 'protection']",PREMISE
"['considering', 'nature', 'protection', 'another', 'bail', 'application', 'crime', 'pass', 'following', 'order']",CONCLUSION
"['girl', 'came', 'stall', 'modesty', 'beaten', 'brother']",PREMISE
"['thereby', 'lodged', 'report']",PREMISE
['incident'],PREMISE
"['petty', 'quarrel']",PREMISE
"['lodged', 'false', 'report']",CONCLUSION
[],PREMISE
['almost'],PREMISE
"['grant', 'bail']",CONCLUSION
"['learned', 'report', 'investigation', 'officer']",PREMISE
['woman'],PREMISE
['progress'],PREMISE
"['application', 'may']",CONCLUSION
"['learned', 'learned']",PREMISE
[],PREMISE
"['extent', 'shop', 'stall', 'touched', 'body', 'modesty']",PREMISE
"['since', 'behind']",PREMISE
[],PREMISE
"['custody', 'may', 'necessary']",PREMISE
"['strict', 'purpose']",PREMISE
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['case', 'accused', 'respect', 'knowledge', 'land', 'land']",PREMISE
"['reserved', 'agreed', 'sale', 'land', 'consideration', 'complainant', 'accepted', 'amount', 'earnest', 'amount', 'said', 'amount', 'purpose', 'thereby', 'amount', 'complainant']",PREMISE
"['learned', 'advocate', 'accused', 'applicant', 'accused', 'innocent', 'falsely']",PREMISE
"['applicant', 'accused', 'senior', 'citizen', 'suffering', 'various']",PREMISE
"['time', 'execution', 'agreement', 'sale', 'accused', 'disclosed', 'respect', 'remark', 'reservation', 'complainant', 'agreed', 'remove', 'remove', 'said', 'remark']",PREMISE
"['evidence', 'accused', 'show', 'involvement', 'crime']",PREMISE
"['entire', 'case', 'based', 'documentary', 'evidence', 'therefore', 'custodial', 'interrogation', 'accused', 'necessary']",PREMISE
"['hand', 'learned', 'accused', 'knowledge', 'land', 'reserved', 'sold', 'complainant', 'accepted', 'earnest', 'amount', 'wrongful', 'gain']",PREMISE
"['anticipatory', 'bail', 'amount']",PREMISE
"['possibility', 'accused', 'prosecution']",PREMISE
"['police', 'prima', 'applicant', 'accused', 'knowledge', 'reservation', 'land', 'though', 'agreed', 'sale', 'said', 'land', 'complainant', 'accepted', 'earnest', 'amount']",PREMISE
"['thus', 'since', 'beginning', 'accused', 'knowledge', 'land', 'reserved', 'possible', 'remove', 'said', 'reservation', 'even', 'though', 'agreed', 'sale', 'said', 'land', 'complainant', 'amount', 'earnest', 'amount']",PREMISE
"['thus', 'prima', 'evidence', 'cheating', 'made', 'accused']",PREMISE
"['moreover', 'recovery', 'earnest', 'amount', 'custodial', 'interrogation', 'accused', 'necessary']",PREMISE
"['view', 'accused', 'anticipatory', 'bail']",CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'applicant', 'accused', 'police', 'along', 'accused', 'possessing']",PREMISE
"['along', 'mobile', 'hand', 'set', 'cash', 'amount']",PREMISE
"['complaint', 'registered']",PREMISE
"['applicant', 'argument', 'stated', 'even', 'per', 'case', 'prosecution', 'quantity', 'found', 'possession', 'applicant', 'less', 'commercial', 'quantity']",PREMISE
"['applicant', 'way', 'concern', 'accused']",PREMISE
['punishable'],PREMISE
"['applicant', 'found', 'possession', 'contraband']",PREMISE
"['search', 'seizure', 'case', 'investigation', 'case', 'totally']",PREMISE
"['custody', 'applicant', 'unwarranted']",PREMISE
"['application', 'may', 'bail']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'investigation', 'yet']",PREMISE
['serious'],PREMISE
"['stock', 'found', 'intention', 'sell']",PREMISE
"['applicant', 'bail', 'flee', 'away', 'justice', 'possibility', 'prosecution', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
"['applicant', 'argument', 'reliance', 'unreported', 'judgment']",PREMISE
"['para', 'quantity', 'involved', 'case']",PREMISE
"['less', 'commercial', 'quantity']",PREMISE
"['bar', 'section']",CONCLUSION
"['applicant', 'bail']",PREMISE
"['ratio', 'laid', 'case', 'squarely', 'applicable', 'present', 'case', 'quantity', 'involved', 'less', 'commercial', 'quantity']",PREMISE
"['bar', 'section']",PREMISE
"['custodial', 'interrogation', 'application', 'already']",PREMISE
"['detention', 'application', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['lodged', 'report', 'around', 'p', 'one', 'red', 'car', 'came', 'came', 'beating', 'informant', 'fist', 'kick']",PREMISE
"['one', 'took', 'knife', 'informant', 'hand']",PREMISE
"['thereafter', 'informant', 'made', 'hue', 'cry', 'therefore', 'ran', 'away']",PREMISE
"['thereafter', 'informant', 'took', 'informant', 'hospital', 'treatment', 'basis', 'said', 'report']",PREMISE
"['application', 'applicant', 'totally', 'innocent', 'person']",PREMISE
"['name', 'falsely']",PREMISE
"['reputed', 'respectable', 'person', 'vicinity']",PREMISE
"['permanent', 'resident']",PREMISE
"['earning', 'member', 'family']",PREMISE
"['ready', 'furnish', 'surety', 'abide', 'court']",PREMISE
"['accused', 'bail']",PREMISE
"['thus', 'applicant', 'anticipatory', 'bail']",CONCLUSION
"['response', 'show', 'cause', 'notice', 'prosecution', 'say', 'adverse']",PREMISE
"['commission', 'said', 'crime', 'accused']",PREMISE
"['name', 'accused', 'specifically', 'material', 'clothes', 'knife']",PREMISE
"['habitual', 'offender']",PREMISE
"['danger', 'life', 'complainant']",PREMISE
"['prosecution', 'rejection', 'application']",CONCLUSION
['applicant'],PREMISE
[],PREMISE
[],PREMISE
"['grounds', 'believing', 'information', 'well', 'accused']",PREMISE
"['serious', 'applicant', 'accused', 'informant', 'knife']",PREMISE
['registration'],PREMISE
"['per', 'story', 'prosecution', 'investigation', 'present', 'crime', 'accused']",PREMISE
"['said', 'crime', 'also', 'added']",PREMISE
"['present', 'crime', 'blood', 'sample', 'accused', 'clothes', 'person', 'accused', 'well', 'knife', 'used', 'crime', 'yet']",PREMISE
"['doubt', 'instant', 'case', 'accused', 'anticipatory', 'bail']",PREMISE
"['informant', 'mean', 'fist', 'kick', 'therefore', 'ground', 'parity', 'applicable', 'present', 'applicant', 'accused']",PREMISE
"['considering', 'gravity', 'well', 'pendency', 'investigation', 'accused', 'another', 'considering', 'attitude', 'conduct', 'accused', 'investigation', 'progress', 'anticipatory', 'bail']",CONCLUSION
"['thus', 'following', 'order']",CONCLUSION
"['case', 'one', 'lodged', 'report', 'present', 'applicant', 'accused', 'one', 'told', 'assured', 'make', 'available', 'loan', 'various', 'cell', 'deposit', 'amount', 'sanction', 'loan', 'amount', 'therefore', 'amount', 'bank', 'account', 'accused', 'thereby', 'complainant']",PREMISE
"['learned', 'counsel', 'applicant', 'accused', 'applicant', 'accused', 'falsely']",PREMISE
"['amount', 'bank', 'account', 'applicant', 'accused', 'beneficiary', 'said', 'amount']",PREMISE
"['direct', 'evidence', 'present', 'applicant', 'accused', 'nothing']",PREMISE
"['investigation', 'respect', 'present', 'applicant', 'accused', 'practically', 'therefore', 'custodial', 'interrogation', 'necessary', 'therefore', 'bail']",PREMISE
"['hand', 'learned', 'present', 'applicant', 'accused', 'along', 'accused', 'telephonic', 'message', 'complainant', 'deposit', 'amount', 'sanction', 'loan', 'thereby', 'complainant']",PREMISE
"['applicant', 'accused', 'mobile', 'made', 'call', 'complainant', 'deposit', 'amount', 'bank', 'account']",PREMISE
"['investigation', 'progress', 'therefore', 'applicant', 'accused', 'bail', 'possibility', 'prosecution', 'evidence']",PREMISE
"['police', 'prima', 'complainant', 'lodged', 'report', 'month', 'received', 'telephonic', 'message', 'mobile', 'whether', 'interested', 'take', 'loan', 'company', 'thereafter', 'received', 'various', 'mobile', 'accused', 'per', 'direction', 'amount', 'bank', 'account', 'accused', 'however', 'loan']",PREMISE
"['investigation', 'disclosed', 'mobile', 'phone', 'present', 'applicant', 'accused', 'call', 'complainant']",PREMISE
"['moreover', 'complainant', 'amount', 'bank', 'account', 'present', 'applicant', 'accused', 'amount', 'bank', 'account']",PREMISE
"['applicant', 'accused', 'along', 'accused', 'furtherance', 'common', 'intention', 'giving', 'false', 'promise', 'complainant', 'deposit', 'amount', 'bank', 'thereby', 'cheat', 'complainant']",PREMISE
"['moreover', 'investigation', 'yet']",PREMISE
"['view', 'though', 'applicant', 'accused', 'lady', 'bail', 'stage']",CONCLUSION
['application'],CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'gave', 'party', 'complainant', 'account', 'birth', 'child']",PREMISE
"['relevant', 'time', 'distance', 'applicant', 'taking']",PREMISE
"['days', 'incident', 'applicant', 'police', 'connection', 'theft', 'gold']",PREMISE
"['applicant', 'suspicion', 'complainant', 'given', 'information', 'tip', 'involvement', 'police', 'therefore', 'grudge', 'complainant']",PREMISE
"['grudge', 'day', 'party', 'complainant', 'taking', 'meal', 'said', 'applicant', 'came', 'sat', 'behind']",PREMISE
"['caught', 'hold', 'complainant', 'behind', 'applicant', 'make', 'assault', 'intention', 'commit', 'murder', 'thereby']",PREMISE
"['assault', 'sustained', 'serious']",PREMISE
"['complaint', 'injured', 'complainant', 'registered']",CONCLUSION
[],CONCLUSION
"['applicant', 'argument', 'stated', 'inordinate', 'delay', 'four', 'lodging', 'complaint']",PREMISE
"['injured', 'confused', 'whether', 'assault', 'made', 'sickle', 'scythe']",PREMISE
"['supplementary', 'statement', 'given', 'different', 'weapon', 'used']",CONCLUSION
"['sheet', 'already']",PREMISE
[],PREMISE
"['accused', 'already', 'bail']",PREMISE
"['already', 'hospital', 'danger']",PREMISE
"['applicant', 'permanent', 'resident']",PREMISE
"['ready', 'abide']",PREMISE
"['application', 'may']",PREMISE
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'mere', 'filing', 'charge', 'sheet', 'change', 'circumstance']",PREMISE
"['role', 'accused', 'limited', 'bail']",PREMISE
"['applicant', 'main', 'assailant']",PREMISE
"['made', 'assault', 'sharp', 'edged', 'weapon', 'vital', 'part', 'body', 'intention', 'kill']",PREMISE
"['case', 'accused']",PREMISE
"['ground', 'parity', 'bail']",CONCLUSION
"['already', 'charge', 'sheet']",PREMISE
"['accused', 'applicant', 'already', 'bail']",PREMISE
"['nothing', 'discovered']",PREMISE
"['already', 'hospital']",PREMISE
[],PREMISE
"['case', 'beginning', 'conclusion', 'trial', 'sufficient', 'time', 'require', 'till', 'detention', 'applicant', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['behalf', 'applicant', 'accused']",PREMISE
[],PREMISE
"['record', 'p', 'present', 'dacoity', 'house', 'informant', 'situated']",PREMISE
"['used', 'sward', 'dacoity']",PREMISE
"['informant', 'brother', 'gave', 'old']",PREMISE
"['two', 'informant', 'thereby', 'broke', 'glasses', 'head']",PREMISE
"['taken', 'away', 'house', 'informant', 'used', 'obscene', 'language', 'family', 'thereby', 'terror', 'vicinity']",PREMISE
"['found', 'applicant', 'came', 'spot', 'holding', 'sword', 'hand', 'informant', 'showing', 'sword']",PREMISE
"['per', 'say', 'police', 'many', 'serious', 'u', 'code', 'section', 'registered', 'crime', 'bail']",PREMISE
"['considering', 'opinion', 'would', 'proper', 'grant', 'bail', 'applicant', 'accused']",CONCLUSION
"['according', 'application', 'liable']",PREMISE
['order'],CONCLUSION
"['learned', 'advocate', 'learned', 'advocate', 'informant']",PREMISE
"['learned', 'advocate', 'well', 'learned', 'advocate', 'order', 'substantiate', 'took', 'present', 'crime']",PREMISE
